Output,Cit
91.34,70.56888889
90.36444444,70.55888889
89.52888889,70.55333333
91.93222222,70.54333333
88.54222222,70.54333333
91.31666667,70.52
90.92666667,70.51333333
91.36111111,70.50111111
89.38888889,70.49555556
90.17111111,70.49444444
90.09222222,70.49444444
90.20111111,70.48555556
90.44555556,70.47666667
92.14111111,70.47444444
90.34111111,70.47
91.06666667,70.46333333
89.93333333,70.45666667
90.34,70.44666667
90.06777778,70.44111111
92.86333333,70.43777778
92,70.42555556
88.86777778,70.41666667
90.95333333,70.39444444
89.89777778,70.39333333
91.28888889,70.38888889
90.47555556,70.36888889
90.14555556,70.35666667
88.97666667,70.35666667
90.86444444,70.35555556
89.06777778,70.35444444
89,70.34555556
90.28444444,70.32
91.19444444,70.30222222
91,70.28555556
90.26,70.27111111
89.93222222,70.27111111
89.02777778,70.27111111
90,70.23444444
90.30888889,70.22888889
82.04666667,70.22555556
90.45777778,70.22444444
91,70.22222222
89.13888889,70.22111111
90.94666667,70.22
90.07,70.22
91.06111111,70.20333333
91,70.20333333
89.87,70.19888889
91.06444444,70.18333333
91.94888889,70.15777778
90.59222222,70.15777778
91.59333333,70.14777778
91.45,70.14555556
91.37333333,70.13666667
91,70.13666667
92.05666667,70.13444444
91.06888889,70.13444444
90.89,70.12888889
92.72888889,70.12777778
90.94888889,70.11111111
91.57333333,70.10444444
91.46222222,70.06777778
91.41555556,70.06777778
90.95111111,70.06777778
89.71555556,70.06777778
89.41,70.06777778
88.34,70.06777778
90.28555556,70.06666667
91,70.05111111
90.13444444,70.04222222
92.99666667,70
91.66222222,70
91.47444444,70
91.27,70
91.26111111,70
91.17555556,70
91.16111111,70
91.14444444,70
91.06777778,70
91.06111111,70
91.04666667,70
91,70
90.93888889,70
90.93222222,70
90.93111111,70
90.92111111,70
90.92,70
90.84333333,70
90.78888889,70
90.74666667,70
90.67777778,70
90.67555556,70
90.64555556,70
90.64111111,70
90.63333333,70
90.61777778,70
90.61333333,70
90.54444444,70
90.54111111,70
90.52555556,70
90.47555556,70
90.47444444,70
90.47333333,70
90.46,70
90.41111111,70
90.40888889,70
90.40777778,70
90.40333333,70
90.39888889,70
90.37888889,70
90.36,70
90.34333333,70
90.26888889,70
90.26444444,70
90.21666667,70
90.19777778,70
90.15,70
90.13444444,70
90.11666667,70
90.05222222,70
90,70
89.96777778,70
89.93444444,70
89.87333333,70
89.81333333,70
89.80111111,70
89.79777778,70
89.78,70
89.72333333,70
89.65333333,70
89.63555556,70
89.41555556,70
89.34,70
89.33888889,70
89.16222222,70
89.06777778,70
91.77777778,69.99777778
90.54222222,69.99
90.75111111,69.98888889
91.34,69.96777778
90.06888889,69.96555556
91.59666667,69.95222222
91.20222222,69.94777778
92.01,69.94111111
90.15222222,69.94111111
91.20222222,69.92444444
90.12555556,69.92222222
90.20333333,69.91777778
91.73444444,69.91555556
89.19777778,69.9
89.13111111,69.89777778
90.86444444,69.89444444
92.06777778,69.87555556
89.45777778,69.87444444
91.27333333,69.87333333
91,69.86555556
90.58444444,69.86555556
90.85111111,69.86444444
91.10111111,69.86333333
91,69.86333333
91.55333333,69.86
90.93333333,69.85888889
91.93222222,69.85
89.53666667,69.83333333
91.02333333,69.82555556
90.27111111,69.80666667
89.93222222,69.80555556
91.75444444,69.79666667
90.48111111,69.79666667
90.27222222,69.79666667
91.19333333,69.77666667
89.45777778,69.77111111
106.6611111,69.76111111
90.89,69.75777778
90.84222222,69.75222222
91.33333333,69.74555556
90.20888889,69.73
91.20333333,69.72777778
90.71333333,69.71666667
91.47222222,69.71555556
91.06777778,69.68222222
90.80888889,69.67777778
91.72888889,69.67
90.91222222,69.66333333
91,69.66111111
89.40111111,69.66111111
89.89,69.66
90.68444444,69.61888889
91.26444444,69.60888889
92.13666667,69.60333333
90.35111111,69.59444444
91.83,69.59333333
90.86777778,69.59333333
89.52,69.58444444
90.95666667,69.58222222
91.13444444,69.58111111
91.31222222,69.56111111
92.33888889,69.54333333
90,69.54111111
89.27333333,69.53555556
93.13666667,69.53
90.45777778,69.52333333
92,69.48777778
92.33777778,69.47666667
92.34777778,69.45333333
90.02666667,69.45222222
90.47333333,69.44333333
90.15333333,69.44333333
91.92777778,69.43777778
91.48222222,69.43666667
91.16333333,69.43444444
91.94,69.41888889
91.14222222,69.41
92.59222222,69.40666667
90.54444444,69.39
90.16555556,69.38777778
90.79777778,69.38555556
91.93222222,69.38222222
90.75444444,69.37666667
92.13444444,69.37444444
91.13555556,69.36555556
90.27888889,69.36222222
90.27,69.34666667
91.17777778,69.34222222
90.25777778,69.34
90.79444444,69.33888889
89.93111111,69.32666667
92.75666667,69.32555556
92.25111111,69.32555556
90.82111111,69.32444444
90.12444444,69.32222222
91.94111111,69.32111111
90.42222222,69.32
89.79888889,69.31
91.09555556,69.28555556
91.22666667,69.27222222
90.86888889,69.26777778
93.07111111,69.25444444
89.79666667,69.24888889
90.13666667,69.24222222
90.81555556,69.22555556
91.14888889,69.21222222
89.58111111,69.20555556
92.15444444,69.20333333
88.73888889,69.18555556
91.45666667,69.16888889
91.61111111,69.16333333
91.27333333,69.16333333
90.67777778,69.16222222
90.30111111,69.15666667
91.90555556,69.15555556
91,69.14777778
89.66,69.14333333
90.07666667,69.14
91.06777778,69.13777778
92.25111111,69.13666667
90.46222222,69.13666667
90,69.13666667
91.08111111,69.13555556
91,69.13555556
90.23222222,69.13555556
93.20555556,69.13444444
91.18111111,69.11888889
91.13777778,69.10222222
92.58444444,69.09111111
92.14444444,69.08888889
92.27333333,69.08444444
90.83555556,69.06888889
92.46333333,69.06777778
92.18111111,69.06777778
92.06777778,69.06777778
90.93111111,69.06777778
90.15666667,69.06777778
92.03222222,69.06666667
91.00555556,69.06666667
90.13444444,69.06666667
90.98666667,69.05666667
90.99666667,69.05111111
90.28777778,69.01888889
92.06777778,69.01444444
91.63555556,69.00222222
92.26,69
92.20333333,69
92.08777778,69
92.08444444,69
91.94666667,69
91.45666667,69
91.40888889,69
91.40777778,69
91.34333333,69
91.27333333,69
91.25666667,69
91.25333333,69
91.25111111,69
91.22333333,69
91.20888889,69
91.20777778,69
91.20333333,69
91.17222222,69
91.16,69
91.13777778,69
91.12555556,69
91.07,69
91.01777778,69
91.00666667,69
91,69
90.99555556,69
90.98444444,69
90.97222222,69
90.93222222,69
90.92555556,69
90.91333333,69
90.88111111,69
90.82777778,69
90.82333333,69
90.82,69
90.81555556,69
90.81111111,69
90.76111111,69
90.75555556,69
90.74777778,69
90.72777778,69
90.72444444,69
90.70555556,69
90.59444444,69
90.58222222,69
90.55666667,69
90.54111111,69
90.52111111,69
90.47333333,69
90.37111111,69
90.26777778,69
90.20444444,69
90.20333333,69
90.20111111,69
90.13555556,69
90.08,69
90.06888889,69
90.03222222,69
90.02666667,69
90,69
89.13444444,69
89.04333333,69
91.10666667,68.97777778
91.19888889,68.97666667
92.06777778,68.97222222
90.59555556,68.97111111
89.52444444,68.96666667
90.16333333,68.93222222
91.32333333,68.93111111
90.97,68.93111111
90.47444444,68.93111111
89.53888889,68.92888889
91.72777778,68.91666667
90.86333333,68.90666667
90.93222222,68.90111111
92.41111111,68.88222222
92.37333333,68.88
91.86666667,68.86666667
93.24555556,68.86444444
91.09888889,68.86444444
90.2,68.86444444
91.99555556,68.85777778
90.79777778,68.85111111
91.69888889,68.83777778
89.52777778,68.81555556
91.66111111,68.81222222
91.26666667,68.80555556
89.66111111,68.80333333
91.89333333,68.79555556
93.29333333,68.76666667
91.27333333,68.74777778
90.18555556,68.74111111
91.06333333,68.73111111
91.24111111,68.72777778
91.07,68.69333333
92.33777778,68.67777778
92.14777778,68.66888889
91.23444444,68.66222222
92.17444444,68.66111111
83.73888889,68.65
90.59555556,68.63666667
91.03444444,68.62777778
91.64333333,68.62666667
91.79666667,68.62555556
92.79888889,68.61888889
91.70666667,68.61222222
92.93111111,68.61111111
90.24777778,68.60888889
92.29555556,68.60555556
92.06888889,68.60222222
89,68.59111111
90.81555556,68.58111111
90.32444444,68.57777778
93.06888889,68.56555556
89.69555556,68.55555556
90.64222222,68.54111111
92.73777778,68.53222222
92.14444444,68.53222222
91.32777778,68.53222222
91.23333333,68.52888889
92.93222222,68.52555556
91.89,68.52555556
89.67666667,68.50333333
89.95,68.47555556
89.66,68.47555556
91.27111111,68.47333333
88.73111111,68.46777778
83.08333333,68.46555556
91.83111111,68.45666667
91.04888889,68.45555556
92.11777778,68.45222222
92.03888889,68.45
90.60888889,68.44666667
92.52777778,68.40777778
90.45555556,68.40666667
92.79111111,68.38777778
91.06666667,68.37
90.94444444,68.34333333
91.16222222,68.33444444
92.32666667,68.33222222
93.16111111,68.33111111
92.18111111,68.31777778
92.79666667,68.31666667
91.14222222,68.31
93,68.30888889
89,68.27777778
90.63222222,68.27555556
92.23666667,68.27111111
91.21777778,68.27111111
90.15333333,68.26111111
90.36777778,68.22555556
90.72777778,68.20333333
91.27111111,68.19222222
93,68.18555556
92.27888889,68.18555556
93.47555556,68.18444444
93.20333333,68.18333333
91.16444444,68.18333333
91.12333333,68.17666667
90.27,68.16888889
92.98777778,68.13777778
92.15888889,68.13666667
92.17,68.13555556
92.03777778,68.13555556
91.38888889,68.13555556
90.93111111,68.13555556
92.93222222,68.13333333
92.33888889,68.13222222
89.06777778,68.12222222
90.93555556,68.11444444
91.86111111,68.10666667
93.54,68.10555556
93,68.09666667
92.47444444,68.09444444
91.26888889,68.09444444
93.20333333,68.06888889
92.29777778,68.06777778
92.05,68.06777778
90.93222222,68.06777778
92.74555556,68.05
91.87666667,68.04777778
91.72777778,68.04666667
92.82666667,68.04444444
92.32888889,68.04
92.35555556,68.03555556
91.93111111,68.03444444
92.60666667,68.00222222
93.75555556,68
93.20222222,68
93.09333333,68
93.06777778,68
93,68
92.93222222,68
92.93111111,68
92.86444444,68
92.72777778,68
92.65777778,68
92.58333333,68
92.40333333,68
92.29222222,68
92.27111111,68
92.24555556,68
92.20444444,68
92.05444444,68
92,68
91.79555556,68
91.75333333,68
91.59222222,68
91.45777778,68
91.41666667,68
91.27111111,68
91.23666667,68
91.23333333,68
91.21777778,68
91.20333333,68
91.19333333,68
91.14333333,68
91.13777778,68
91.13555556,68
91.12111111,68
91.1,68
91.09111111,68
91.07222222,68
91.06888889,68
91.06777778,68
91.06666667,68
90.93333333,68
90.76222222,68
90.65888889,68
90.65333333,68
90.59333333,68
90.52888889,68
90.47888889,68
90.45888889,68
90.44777778,68
90.16777778,68
90.02777778,68
89.44222222,68
89.16111111,68
89.14111111,68
89,68
91.66,67.99666667
92.01666667,67.99
92.86444444,67.96777778
93.00555556,67.94777778
90.98444444,67.94111111
91.97666667,67.93333333
92.99222222,67.93222222
91,67.93222222
90.31444444,67.93222222
89.93444444,67.93222222
91.54222222,67.93111111
93.53666667,67.92
92.86222222,67.89666667
93.24444444,67.86555556
90.66111111,67.86444444
91.90777778,67.86333333
91.40777778,67.84888889
91.53333333,67.83111111
93,67.82888889
92.66,67.82111111
92,67.81333333
92.86444444,67.81222222
92.82888889,67.81222222
91.30444444,67.81
93.27111111,67.80888889
89.06888889,67.80888889
92.11444444,67.80777778
92.81333333,67.79888889
93.02888889,67.79444444
91.71444444,67.79333333
93.20222222,67.77666667
91.67333333,67.77444444
92,67.76777778
91.40444444,67.76555556
92.81222222,67.76111111
91.27,67.75444444
91.72888889,67.75222222
91.93333333,67.74555556
92.30666667,67.72888889
93,67.72777778
90,67.72222222
91.23666667,67.72
91.79666667,67.71222222
91.84444444,67.68111111
93.52444444,67.67888889
92.79666667,67.67666667
92.10111111,67.66888889
90.33111111,67.66666667
91.56333333,67.66222222
90.61222222,67.66222222
93.33888889,67.66111111
93.27333333,67.66111111
91.20333333,67.66
93.77,67.65666667
93,67.65666667
93.86333333,67.65111111
90.68222222,67.63444444
92.08777778,67.63
93,67.62
93.32333333,67.61888889
93.71,67.61333333
92.33888889,67.61333333
92.93222222,67.61222222
92.33888889,67.61111111
91.95111111,67.60888889
93.10111111,67.60222222
93,67.59666667
90.93,67.59555556
91.11555556,67.59333333
84.26888889,67.59333333
90.76555556,67.58888889
92.59111111,67.51888889
92.61111111,67.50555556
92.00111111,67.49888889
89.06777778,67.49666667
91.39222222,67.49333333
91.10777778,67.49111111
91.26555556,67.47777778
93.93111111,67.47444444
91.72666667,67.47444444
91.13555556,67.46888889
93.79555556,67.46222222
91.66222222,67.45888889
91.13555556,67.44555556
92.77,67.43222222
92.59444444,67.43111111
91.71444444,67.42111111
93.41333333,67.41777778
91.06777778,67.41
93.74555556,67.40777778
92.74,67.40777778
91.13666667,67.40222222
91.32666667,67.39333333
92.02333333,67.39222222
92.02555556,67.38444444
90.20222222,67.38222222
92.93222222,67.37888889
91.65444444,67.37888889
90.34222222,67.37777778
89.13444444,67.37555556
93.32444444,67.37333333
93.11555556,67.37222222
93,67.36888889
93.46333333,67.36333333
91.16444444,67.35444444
89.12888889,67.35
93.07,67.34888889
92.13555556,67.34111111
91.16444444,67.33888889
91.08111111,67.32444444
83.55888889,67.31222222
91.83888889,67.29555556
90.86555556,67.27111111
91.72777778,67.27
93.67777778,67.25444444
91.59222222,67.24111111
93.03,67.23777778
92.41666667,67.21888889
91.06888889,67.21777778
91.32222222,67.21
91.82555556,67.20444444
91.79111111,67.20444444
90.21222222,67.20333333
93.83666667,67.20222222
91.88444444,67.18777778
93.01666667,67.16888889
93.47666667,67.16333333
93.82222222,67.16222222
91.32888889,67.15666667
93.86333333,67.13555556
93.79666667,67.13555556
92.27111111,67.13555556
94,67.13444444
93.09888889,67.13444444
91.93111111,67.1
91.62555556,67.08444444
92.24,67.07111111
92.69444444,67.06888889
91.87444444,67.06777778
90.86222222,67.06777778
91.35333333,67.06666667
91.70111111,67.06555556
91.35111111,67.06
92.93333333,67.05777778
92.13111111,67.05555556
91.93222222,67.05333333
91.13666667,67.02444444
91.27444444,67.02333333
92.84777778,67.02222222
92.79555556,67.00222222
93.93111111,67
93.72777778,67
93.65777778,67
93.46666667,67
93.27222222,67
93.27111111,67
93.13666667,67
93.07333333,67
93,67
92.99777778,67
92.99333333,67
92.9,67
92.87333333,67
92.77333333,67
92.72666667,67
92.54333333,67
92.20444444,67
92.20333333,67
92.16888889,67
92.15666667,67
92.13111111,67
92.07111111,67
91.94777778,67
91.89777778,67
91.89222222,67
91.85,67
91.83555556,67
91.79777778,67
91.79666667,67
91.71555556,67
91.66111111,67
91.65888889,67
91.65444444,67
91.62666667,67
91.59333333,67
91.59222222,67
91.41222222,67
91.41111111,67
91.33555556,67
91.32,67
91.27222222,67
91.26222222,67
91.23444444,67
91.22444444,67
91.20111111,67
91.16111111,67
91.13444444,67
91.06777778,67
91.06666667,67
91.05666667,67
91.03222222,67
91.02333333,67
90.91333333,67
90.33666667,67
93,66.99666667
92.08666667,66.99111111
92.03555556,66.98111111
93.59222222,66.96888889
91.20555556,66.96
92.94333333,66.95111111
93.08777778,66.93333333
93.00111111,66.93333333
91.06777778,66.93333333
92.94111111,66.92333333
93.07555556,66.90222222
92.25777778,66.90111111
93,66.86777778
94.18888889,66.86444444
92.82777778,66.86333333
92.34333333,66.86333333
91.90555556,66.86333333
91.86333333,66.84
92.31777778,66.83333333
93.07444444,66.82333333
93.06777778,66.80777778
92.70444444,66.80444444
93.00888889,66.79777778
92.85444444,66.79666667
93.44666667,66.78666667
92.09888889,66.73222222
92.93111111,66.73
91.98777778,66.73
93.86444444,66.72888889
93.94777778,66.72777778
91.76,66.72777778
91.29555556,66.72777778
92.40777778,66.72666667
93.64444444,66.72555556
93.13555556,66.70666667
94.02,66.70222222
92.45666667,66.69444444
91.79666667,66.68666667
92.77444444,66.67888889
93.89444444,66.67444444
92.16888889,66.67111111
94.06888889,66.66111111
93.93111111,66.66111111
94,66.65888889
91.93222222,66.65888889
91.79666667,66.65888889
92.06777778,66.65555556
93.01111111,66.63666667
93.65777778,66.62
92.06777778,66.60888889
92.94777778,66.57111111
92.53666667,66.56333333
92.21444444,66.55666667
92.12555556,66.55111111
93.40888889,66.54888889
92.03888889,66.54666667
91.06777778,66.52666667
91.66,66.51777778
93.13555556,66.47666667
92,66.47444444
92.19333333,66.46555556
92,66.46
91.40888889,66.45666667
92.06222222,66.45222222
94.13777778,66.43111111
92.39333333,66.42
90.80111111,66.41888889
92.28,66.41111111
91.70555556,66.40777778
94.00222222,66.40666667
93.43333333,66.37888889
92.06777778,66.36666667
93.84222222,66.34111111
91.71111111,66.34
92.02,66.33
92.62666667,66.31
92.13666667,66.30666667
91.66111111,66.29222222
92.57111111,66.28111111
92.20555556,66.27555556
91.64888889,66.27555556
93.65,66.27222222
92.06888889,66.27111111
91.31,66.27111111
94.08777778,66.27
93.91555556,66.26222222
92.20555556,66.24222222
93.06777778,66.21444444
91.98111111,66.21
93.94,66.20333333
92.39222222,66.20333333
92.07555556,66.19777778
91.66111111,66.19555556
93.40666667,66.18666667
92,66.16666667
92.22777778,66.15666667
92.14222222,66.13555556
92.67444444,66.12666667
93.20333333,66.11666667
94.06777778,66.11555556
92.72888889,66.08666667
93.26111111,66.07222222
93.54222222,66.06888889
93,66.06777778
91.59333333,66.06777778
92,66.06666667
94.13777778,66.06
91.95444444,66.04111111
92.1,66.03
92,66.02888889
93.28888889,66.01333333
92.03333333,66.00222222
94.13777778,66
93.93222222,66
93.86333333,66
93.85222222,66
93.73444444,66
93.40555556,66
93.26777778,66
93.22111111,66
93.18555556,66
93.13555556,66
93.07,66
93,66
92.84111111,66
92.73111111,66
92.69333333,66
92.54444444,66
92.52555556,66
92.45555556,66
92.36222222,66
92.34111111,66
92.33666667,66
92.33111111,66
92.20333333,66
92.20222222,66
92.17444444,66
92.16222222,66
92.13555556,66
92.13444444,66
92.09555556,66
92.06777778,66
92.02555556,66
92,66
91.93333333,66
91.93222222,66
91.93111111,66
91.67777778,66
91.66777778,66
91.25444444,66
93.75777778,65.98666667
92.33888889,65.97777778
93.39111111,65.97111111
93.39888889,65.96555556
90.99222222,65.96444444
92.93111111,65.96
92.23222222,65.93777778
93.69666667,65.93111111
92.21333333,65.93111111
92.11666667,65.92222222
93.84,65.90555556
92.20444444,65.89
92.86333333,65.87666667
93.27111111,65.86333333
92.13777778,65.86333333
92.27666667,65.85333333
91.33888889,65.85222222
92.04888889,65.83888889
93.47222222,65.81333333
92.98444444,65.81111111
92.66777778,65.79777778
93.83111111,65.79333333
93,65.77444444
92.18555556,65.77444444
92.12666667,65.74222222
92.11111111,65.73
93.61,65.72888889
94.06777778,65.69888889
93.18777778,65.69888889
92.25111111,65.69777778
94.46888889,65.69444444
92.71555556,65.68444444
94.52555556,65.66888889
93.79555556,65.66222222
91.83333333,65.66222222
92.08666667,65.65333333
92,65.61888889
91.20111111,65.61444444
92.79666667,65.61111111
92.48111111,65.59666667
92.78222222,65.57888889
91.93111111,65.54444444
94.23777778,65.54333333
92.59333333,65.54333333
92.79777778,65.52555556
92.52111111,65.52333333
91.52444444,65.51555556
92.39,65.51222222
90.93222222,65.50333333
92.59333333,65.47444444
92.01555556,65.45
92.83666667,65.44666667
94.14,65.43333333
93.87555556,65.40666667
92.12333333,65.40555556
93.93111111,65.39333333
93.08666667,65.39333333
94.74555556,65.35333333
93.18555556,65.27111111
92,65.25888889
93.85555556,65.25555556
92.27111111,65.25111111
93.40555556,65.24444444
92.52444444,65.21666667
93.91444444,65.20555556
91.94777778,65.20444444
92.00555556,65.20333333
91.64666667,65.20333333
92.23222222,65.19777778
93.86444444,65.19444444
94.79666667,65.17555556
92.20333333,65.17111111
94.06,65.16111111
92.65888889,65.15111111
94,65.14888889
92,65.14888889
92.72666667,65.14222222
94.59444444,65.13666667
93.93111111,65.13444444
93.93111111,65.11444444
94.20555556,65.08
94.62222222,65.06777778
92.52444444,65.06777778
91.96333333,65.06666667
94.79888889,65.05
94.27111111,65.04777778
92.59111111,65.04444444
93.93222222,65.00555556
94,65
93.94888889,65
93.94444444,65
93.93333333,65
93.77555556,65
93.34111111,65
93.31666667,65
93.30333333,65
93.19333333,65
93.14888889,65
93.13888889,65
93.12111111,65
93.06666667,65
93.00666667,65
93,65
92.98,65
92.90222222,65
92.79777778,65
92.79666667,65
92.68888889,65
92.54333333,65
92.53222222,65
92.47444444,65
92.41444444,65
92.40777778,65
92.38555556,65
92.27444444,65
92.27333333,65
92.27222222,65
92.26222222,65
92.20222222,65
92.20111111,65
92.13666667,65
92.04555556,65
92.02555556,65
92,65
91.98555556,65
91.93333333,65
91.86333333,65
91.79777778,65
91.45444444,65
91.45333333,65
91.27111111,65
91.08333333,65
90.38666667,65
94.95,64.98111111
92.75333333,64.97888889
94.03222222,64.96555556
93.33888889,64.94111111
93.32111111,64.93888889
92.55444444,64.93222222
92.98777778,64.91666667
92.85555556,64.91111111
94.06888889,64.91
91.27111111,64.87444444
94.10666667,64.83888889
93.20222222,64.83666667
93.33888889,64.82555556
92.78888889,64.81888889
84.72888889,64.79666667
94.10666667,64.76555556
92.54666667,64.76555556
91.72888889,64.75777778
94.27,64.74888889
92.60333333,64.71888889
92.9,64.66666667
92.94333333,64.64222222
94.06888889,64.63111111
92.92444444,64.63
92.22555556,64.62
93.31666667,64.61555556
93.14444444,64.60111111
94.18666667,64.59888889
92.75666667,64.59777778
93.82111111,64.59222222
93.38777778,64.57222222
93.73222222,64.56333333
92.79222222,64.55
93.13666667,64.52666667
93.66111111,64.50888889
93.34111111,64.50666667
94.05555556,64.49444444
94.06777778,64.49
93.99888889,64.47444444
92.82333333,64.45888889
93.09111111,64.45666667
92.40555556,64.45333333
92.79888889,64.45222222
94.34888889,64.44777778
93.40111111,64.44222222
92.78666667,64.43333333
93.01666667,64.41111111
94.26222222,64.40666667
94.20333333,64.39
94.13555556,64.38444444
92.54444444,64.38444444
90.59444444,64.37666667
93.09,64.31111111
93.86555556,64.28777778
85.10222222,64.28555556
93.27111111,64.28
91.14666667,64.27111111
93.59222222,64.26888889
93.67777778,64.26444444
93.27555556,64.25666667
95.12333333,64.24444444
93.25333333,64.24
94.65111111,64.23444444
93.26777778,64.23444444
92.91333333,64.22666667
95.06888889,64.21333333
95.73,64.20444444
93.86888889,64.20444444
94.13666667,64.20333333
92.99222222,64.20333333
93.05444444,64.19222222
94.00444444,64.19111111
94.47555556,64.17555556
93.33777778,64.16777778
93.93222222,64.15333333
92.72444444,64.15111111
94,64.14777778
93.93333333,64.13666667
93.84777778,64.13666667
93.00666667,64.13555556
92.61,64.12555556
93.05777778,64.08555556
92.07666667,64.08555556
92.87111111,64.08
93.35444444,64.03888889
93.45666667,64.02777778
91.20222222,64.01888889
94.09,64.01555556
93.40555556,64.01333333
95.13666667,64
94.84111111,64
94.45222222,64
94.34111111,64
94.28666667,64
94.22444444,64
94.14444444,64
94.13333333,64
94.13,64
93.86444444,64
93.86222222,64
93.82,64
93.78222222,64
93.6,64
93.40666667,64
93.33888889,64
93.25,64
93.22777778,64
93.16888889,64
93.11111111,64
93.04444444,64
93,64
92.98333333,64
92.90666667,64
92.89111111,64
92.85333333,64
92.79777778,64
92.79555556,64
92.68555556,64
92.52444444,64
92.36666667,64
92.36333333,64
91.66444444,64
91.63,64
90.65555556,64
93.94888889,63.98444444
94.31444444,63.93888889
93.33888889,63.93333333
92.64888889,63.90555556
94.19777778,63.89222222
93.25666667,63.86444444
92.52555556,63.86444444
94.59666667,63.86333333
93,63.86333333
93.73333333,63.85333333
94.88888889,63.84777778
94.38555556,63.83444444
94.80777778,63.81444444
94.15,63.79666667
94.55777778,63.76
93.65666667,63.75111111
92.89888889,63.72888889
94.72444444,63.72777778
93.40888889,63.72777778
94.40333333,63.71777778
94.74666667,63.66
92.86777778,63.65444444
93.34,63.64555556
95,63.61555556
93.68111111,63.60888889
95.04111111,63.59444444
93.79888889,63.59333333
94,63.59222222
93.27111111,63.59222222
95.81333333,63.58777778
94.15666667,63.57666667
94.15333333,63.52555556
93.79888889,63.52555556
93.20333333,63.50333333
95.27111111,63.47888889
95.06777778,63.47555556
93.65,63.44777778
91.59444444,63.43111111
93.29777778,63.40555556
93.44555556,63.35888889
94.01555556,63.34777778
95.11,63.32444444
93.57333333,63.32
94.06555556,63.30222222
93.27111111,63.29444444
93.82777778,63.28666667
94.07111111,63.27333333
94.36888889,63.27222222
94.22666667,63.27222222
94.23555556,63.27111111
95.54333333,63.20333333
95.27111111,63.20333333
94.06777778,63.18777778
94.74555556,63.18666667
93.59888889,63.16222222
94.45666667,63.16
94.17222222,63.14
94.91444444,63.1
93.31666667,63.1
93.61,63.06777778
93.06888889,63.06777778
95,63.06444444
95.19333333,63.03222222
85.38666667,63.03111111
94,63.01444444
94.39111111,63.00666667
95.86777778,63
95.67555556,63
95,63
94.47333333,63
94.27,63
94.05444444,63
94,63
93.90888889,63
93.86333333,63
93.83555556,63
93.83444444,63
93.72666667,63
93.52888889,63
93.46,63
93.37444444,63
93.30888889,63
93.26666667,63
93.26444444,63
93.20333333,63
93.19111111,63
93.14222222,63
93.13666667,63
93.11555556,63
92.61111111,63
92.34888889,63
90.93222222,63
91.81,62.99111111
91.35888889,62.97555556
94.40555556,62.97333333
95.06888889,62.96777778
94.86555556,62.93222222
96.13555556,62.90555556
94.86222222,62.90555556
94,62.86555556
94.06,62.86444444
93.13555556,62.86333333
93.36666667,62.86222222
93.67666667,62.85666667
94.59222222,62.82777778
94.47333333,62.81777778
93.52888889,62.81333333
94.18333333,62.81222222
93.20555556,62.80444444
94.05888889,62.77333333
94.52555556,62.75
95.34,62.73333333
93.62666667,62.71555556
94.41111111,62.7
92.90666667,62.67555556
93.67444444,62.67111111
94.86222222,62.66111111
93.35555556,62.65333333
94.06888889,62.63666667
93.40444444,62.62777778
94.27222222,62.60111111
94.96,62.58555556
93.58444444,62.57222222
94.20555556,62.56666667
93.34111111,62.56222222
95.67555556,62.55444444
95,62.52555556
93.47444444,62.52444444
93.72888889,62.51444444
93.22111111,62.47888889
94.99,62.46555556
94.06777778,62.45888889
93.93222222,62.45111111
94.40333333,62.44777778
94.54888889,62.41444444
93.40777778,62.33444444
94.77222222,62.33333333
94.79555556,62.33
94.90222222,62.32111111
95.16444444,62.27333333
94.19333333,62.27222222
94.37,62.26777778
93.98,62.25444444
93.20666667,62.25
95.94666667,62.24888889
85.86555556,62.24888889
94.93222222,62.22777778
94.61,62.21555556
95.36111111,62.19444444
94.79555556,62.18333333
94.47666667,62.13888889
93.81111111,62.13666667
94.92888889,62.13555556
94.79777778,62.13555556
93.32111111,62.13555556
94.85333333,62.13444444
93.35444444,62.13444444
96.40666667,62.13
93.22,62.10333333
94.86666667,62.08
93.80222222,62.06777778
93.54222222,62.06777778
91.75777778,62.06666667
93.79444444,62.05555556
94.25,62.05111111
94.47666667,62.02666667
94.93222222,62.00888889
95,62.00222222
95.01777778,62
95,62
94.99555556,62
94.92111111,62
94.86111111,62
94.84777778,62
94.84222222,62
94.79888889,62
94.72666667,62
94.71888889,62
94.68777778,62
94.66777778,62
94.22,62
94.19,62
94.13777778,62
94.13666667,62
94.06888889,62
94.06666667,62
94,62
93.96111111,62
93.93222222,62
93.91222222,62
93.84888889,62
93.74222222,62
93.66222222,62
93.45777778,62
93.40888889,62
93.25111111,62
92.01666667,62
92,62
91.59111111,62
86,62
94.08888889,61.99444444
94.04222222,61.98
94.93333333,61.97777778
93,61.96555556
94.12222222,61.95888889
96,61.94666667
94.85888889,61.94444444
95.06888889,61.93222222
94.87666667,61.91888889
93.92111111,61.91888889
94.13666667,61.90888889
93.53222222,61.89
95.60888889,61.88777778
94.78666667,61.86555556
95.40444444,61.86444444
93.05333333,61.86444444
96.06666667,61.83666667
94.09111111,61.82666667
95,61.81777778
95.40666667,61.79666667
94.97444444,61.79666667
94.75444444,61.79666667
94.48333333,61.79
95.13555556,61.78888889
93,61.78666667
94,61.78111111
93.27222222,61.77555556
94.09555556,61.76777778
